zip,state_name,density
56458,Minnesota,5.4000001
56461,Minnesota,4.5999999
56464,Minnesota,6.5999999
56465,Minnesota,20.6
56466,Minnesota,6.4000001
56467,Minnesota,7.5999999
56469,Minnesota,1.4
56470,Minnesota,10.2
56472,Minnesota,18.5
56473,Minnesota,16.200001
56474,Minnesota,6.6999998
56475,Minnesota,9.5
56477,Minnesota,4.5
56479,Minnesota,10.5
56481,Minnesota,5.3000002
56482,Minnesota,19.6
56484,Minnesota,13.7
56510,Minnesota,3.8
56511,Minnesota,11.2
56514,Minnesota,6.6999998
56515,Minnesota,11.2
56516,Minnesota,1.4
56517,Minnesota,1.1
56518,Minnesota,8
56519,Minnesota,1.2
56520,Minnesota,12.5
56521,Minnesota,4.3000002
56522,Minnesota,1.4
56523,Minnesota,2.5
56524,Minnesota,6.3000002
56525,Minnesota,19.6
56527,Minnesota,6.1999998
56528,Minnesota,10
56531,Minnesota,4.8000002
56533,Minnesota,6.3000002
56534,Minnesota,7.3000002
56535,Minnesota,6.3000002
56536,Minnesota,1.8
56540,Minnesota,4
56541,Minnesota,4.5999999
56542,Minnesota,5.6999998
56543,Minnesota,1.6
56544,Minnesota,10.6
56545,Minnesota,1.7
56546,Minnesota,2.2
56547,Minnesota,6.6999998
56548,Minnesota,4.5999999
56549,Minnesota,8.3000002
56550,Minnesota,2.8
56551,Minnesota,8
56552,Minnesota,3.4000001
56553,Minnesota,1.8
56554,Minnesota,8.8999996
56556,Minnesota,4.5
56557,Minnesota,4.4000001
56565,Minnesota,1.4
56566,Minnesota,14.4
56567,Minnesota,8.3000002
56568,Minnesota,1.6
56569,Minnesota,4.0999999
56570,Minnesota,4.9000001
56571,Minnesota,15.1
56572,Minnesota,12.9
56573,Minnesota,16.700001
56574,Minnesota,1.7
56575,Minnesota,2
56576,Minnesota,7.8000002
56578,Minnesota,4.1999998
56579,Minnesota,2.2
56580,Minnesota,7.0999999
56581,Minnesota,2.8
56583,Minnesota,.80000001
56584,Minnesota,4.4000001
56585,Minnesota,3.4000001
56586,Minnesota,9.8999996
56587,Minnesota,9.5
56588,Minnesota,4.0999999
56589,Minnesota,3.0999999
56590,Minnesota,1.9
56592,Minnesota,3.4000001
56594,Minnesota,1.8
56621,Minnesota,5.6999998
56623,Minnesota,2.2
56626,Minnesota,2.4000001
56627,Minnesota,.1
56628,Minnesota,2.5999999
56629,Minnesota,.30000001
56630,Minnesota,3
56633,Minnesota,8
56634,Minnesota,5.3000002
56636,Minnesota,4.4000001
56637,Minnesota,3.7
56639,Minnesota,.60000002
56641,Minnesota,4
56644,Minnesota,2.9000001
56646,Minnesota,1.7
56647,Minnesota,4
56649,Minnesota,14.9
56650,Minnesota,1.6
56651,Minnesota,3.0999999
56652,Minnesota,2.5
56653,Minnesota,.80000001
56654,Minnesota,.5
56655,Minnesota,4.8000002
56657,Minnesota,2.0999999
56658,Minnesota,0
56659,Minnesota,1.6
56660,Minnesota,.5
56661,Minnesota,.89999998
56662,Minnesota,3.3
56663,Minnesota,1.5
56666,Minnesota,9.3999996
56667,Minnesota,2.8
56669,Minnesota,.69999999
56670,Minnesota,12
56671,Minnesota,5.9000001
56672,Minnesota,1.9
56673,Minnesota,2.5999999
56676,Minnesota,3.0999999
56678,Minnesota,4.0999999
56680,Minnesota,1.6
56681,Minnesota,1.2
56683,Minnesota,4.8000002
56684,Minnesota,1.1
56685,Minnesota,.40000001
56686,Minnesota,2.2
56687,Minnesota,15.4
56688,Minnesota,.5
56701,Minnesota,12.8
56710,Minnesota,4.5
56711,Minnesota,2
56713,Minnesota,2.0999999
56714,Minnesota,2.2
56715,Minnesota,2.0999999
56716,Minnesota,11.5
56720,Minnesota,1.2
56721,Minnesota,20.700001
56722,Minnesota,1
56723,Minnesota,3.3
56724,Minnesota,.5
56725,Minnesota,1.3
56726,Minnesota,2
56727,Minnesota,.40000001
56728,Minnesota,2.7
56729,Minnesota,.89999998
56731,Minnesota,1
56732,Minnesota,3.0999999
56733,Minnesota,1
56734,Minnesota,1
56735,Minnesota,.89999998
56736,Minnesota,3.3
56737,Minnesota,1.8
56738,Minnesota,3
56741,Minnesota,1.8
56742,Minnesota,2.8
56744,Minnesota,2.3
56748,Minnesota,2.7
56750,Minnesota,4.1999998
56751,Minnesota,4.5999999
56754,Minnesota,5.6999998
56755,Minnesota,.80000001
56756,Minnesota,2.9000001
56757,Minnesota,1.6
56758,Minnesota,1.5
56759,Minnesota,1
56760,Minnesota,1.9
56761,Minnesota,1.8
56762,Minnesota,2.8
56763,Minnesota,8.1999998
60111,Illinois,4.9000001
60129,Illinois,5.5
60146,Illinois,19.5
60150,Illinois,12.9
60151,Illinois,19.200001
60420,Illinois,23.4
60424,Illinois,18.299999
60437,Illinois,3.8
60444,Illinois,14.4
60460,Illinois,6.0999999
60470,Illinois,6.4000001
60479,Illinois,7.1999998
60511,Illinois,23.200001
60518,Illinois,10.3
60520,Illinois,24.799999
60530,Illinois,8.8999996
60531,Illinois,12.6
60541,Illinois,14.4
60549,Illinois,10.4
60550,Illinois,12.5
60553,Illinois,5.9000001
60556,Illinois,14.8
60911,Illinois,8.3000002
60912,Illinois,6.5
60913,Illinois,13.6
60917,Illinois,6
60918,Illinois,6.8000002
60919,Illinois,6.1999998
60921,Illinois,8.1999998
60922,Illinois,17.9
60924,Illinois,8.6999998
60926,Illinois,9.3999996
60927,Illinois,12.6
60928,Illinois,24.799999
60929,Illinois,7.1999998
60930,Illinois,8
60931,Illinois,5.1999998
60934,Illinois,3.3
60935,Illinois,21.700001
60936,Illinois,16.5
60938,Illinois,16.1
60940,Illinois,17.200001
60941,Illinois,15
60942,Illinois,20.700001
60946,Illinois,3.8
60948,Illinois,12.5
60949,Illinois,9.6999998
60951,Illinois,7
60952,Illinois,6.4000001
60953,Illinois,6.4000001
60955,Illinois,8.3999996
60957,Illinois,21.700001
60958,Illinois,15.8
60959,Illinois,7.5
60960,Illinois,4.9000001
60961,Illinois,7.3000002
60962,Illinois,5
60963,Illinois,9
60966,Illinois,9.8000002
60968,Illinois,3.9000001
60970,Illinois,21.4
60973,Illinois,4.3000002
61001,Illinois,11.7
61006,Illinois,9.8000002
61007,Illinois,7.6999998
61012,Illinois,23.200001
61014,Illinois,7
61015,Illinois,8.8999996
61018,Illinois,12.9
61024,Illinois,16.200001
61028,Illinois,7.1999998
61030,Illinois,14.3
61031,Illinois,13.8
61036,Illinois,24.799999
61038,Illinois,12.3
61039,Illinois,11.1
61041,Illinois,8.6000004
61042,Illinois,3.0999999
61044,Illinois,7.0999999
61046,Illinois,13.3
61047,Illinois,9.8999996
61048,Illinois,20.200001
61049,Illinois,11.1
61050,Illinois,15.2
61051,Illinois,11.3
61052,Illinois,16.1
61053,Illinois,10
61060,Illinois,15.3
61062,Illinois,10.4
61063,Illinois,20.9
61064,Illinois,14.1
61067,Illinois,10.4
61070,Illinois,12.6
61074,Illinois,23
61075,Illinois,7.3000002
61078,Illinois,9.1999998
61085,Illinois,10.3
61087,Illinois,21.700001
61089,Illinois,7.8000002
61231,Illinois,14.5
61234,Illinois,8.3999996
61235,Illinois,10.3
61238,Illinois,12.1
61242,Illinois,14.1
61243,Illinois,3.7
61250,Illinois,12.3
61251,Illinois,7.5
61257,Illinois,11.4
61259,Illinois,6.4000001
61260,Illinois,5.5999999
61261,Illinois,21
61262,Illinois,10.7
61270,Illinois,18.6
61272,Illinois,6.4000001
61274,Illinois,5.5
61276,Illinois,22.799999
61277,Illinois,10.2
61279,Illinois,9.6000004
61283,Illinois,7.5999999
61284,Illinois,19.6
61285,Illinois,15.9
61310,Illinois,14.3
61311,Illinois,5.8000002
61312,Illinois,5.1999998
61313,Illinois,2.5999999
61314,Illinois,6.6999998
61318,Illinois,7.8000002
61319,Illinois,10.1
61321,Illinois,3.9000001
61325,Illinois,8.1999998
61326,Illinois,19.200001
61327,Illinois,13.9
61330,Illinois,7.4000001
61333,Illinois,8.1999998
61334,Illinois,7.6999998
61335,Illinois,9.8000002
61336,Illinois,6.1999998
61344,Illinois,5.9000001
61345,Illinois,6.6999998
61349,Illinois,5.6999998
61353,Illinois,16.200001
61356,Illinois,24.5
61358,Illinois,7.4000001
61361,Illinois,6.4000001
61367,Illinois,7.1999998
61368,Illinois,7.8000002
61369,Illinois,14.4
61370,Illinois,10.7
61373,Illinois,16.200001
61374,Illinois,16.299999
61375,Illinois,9.3000002
61376,Illinois,9.1000004
61377,Illinois,10.3
61378,Illinois,3.3
61379,Illinois,12.7
61411,Illinois,3.9000001
61412,Illinois,6.8000002
61413,Illinois,13.1
61414,Illinois,6.5
61415,Illinois,6
61417,Illinois,3.5
61418,Illinois,4.9000001
61420,Illinois,5.8000002
61421,Illinois,5.6999998
61423,Illinois,5.4000001
61425,Illinois,6
61426,Illinois,13
61427,Illinois,15.3
61428,Illinois,11.6
61431,Illinois,4.3000002
61432,Illinois,7.0999999
61434,Illinois,16.200001
61435,Illinois,4.5999999
61436,Illinois,6
61437,Illinois,7.8000002
61438,Illinois,6.8000002
61440,Illinois,5.8000002
61441,Illinois,5.5999999
61442,Illinois,11.3
61447,Illinois,9.6000004
61449,Illinois,5.3000002
61450,Illinois,8
61451,Illinois,6.5999999
61452,Illinois,3.9000001
61453,Illinois,5.3000002
61454,Illinois,9
61458,Illinois,3.8
61459,Illinois,4.8000002
61460,Illinois,3.2
61465,Illinois,11.2
61466,Illinois,5.5999999
61467,Illinois,8.1999998
61468,Illinois,20.6
61469,Illinois,18.5
61470,Illinois,9.5
61472,Illinois,6.3000002
61473,Illinois,6.1999998
61474,Illinois,4
61475,Illinois,2.7
61476,Illinois,3.9000001
61477,Illinois,4.9000001
61478,Illinois,3.0999999
61479,Illinois,5.3000002
61480,Illinois,8
61482,Illinois,4.5
61483,Illinois,8
61484,Illinois,8.3000002
61485,Illinois,5
61486,Illinois,13.9
61488,Illinois,16.700001
61489,Illinois,7.5999999
61490,Illinois,10.7
61491,Illinois,8.5
61501,Illinois,9.6000004
61516,Illinois,8.8000002
61517,Illinois,18.299999
61526,Illinois,13.2
61529,Illinois,17.4
61531,Illinois,23.200001
61532,Illinois,6.1999998
61533,Illinois,22.9
61534,Illinois,12.2
61537,Illinois,19.5
61540,Illinois,21.6
61542,Illinois,12.7
61543,Illinois,7.5
61544,Illinois,8.3999996
61545,Illinois,8.1999998
61546,Illinois,16.6
61559,Illinois,13.1
61560,Illinois,8.8000002
61561,Illinois,19.5
61565,Illinois,8.8000002
61567,Illinois,6.5
61569,Illinois,12
61570,Illinois,10.9
61572,Illinois,11.6
61720,Illinois,3.2
61721,Illinois,6.6999998
61722,Illinois,4.1999998
61723,Illinois,13.8
61724,Illinois,5.4000001
61725,Illinois,12.4
61726,Illinois,10.8
61728,Illinois,8.3000002
61729,Illinois,22
61730,Illinois,5
61731,Illinois,4.9000001
61732,Illinois,14.5
61733,Illinois,20.200001
61734,Illinois,13.4
61735,Illinois,5.1999998
61736,Illinois,19
61737,Illinois,5.8000002
61738,Illinois,20.4
61739,Illinois,19.4
61740,Illinois,8.6000004
61741,Illinois,12
61743,Illinois,5.4000001
61744,Illinois,10
61745,Illinois,21.700001
61747,Illinois,21.700001
61749,Illinois,6.5999999
61752,Illinois,20.1
61753,Illinois,13.7
61754,Illinois,7.1999998
61756,Illinois,10.9
61759,Illinois,17.4
61760,Illinois,13.4
61769,Illinois,6.3000002
61770,Illinois,6.9000001
61771,Illinois,14.4
61772,Illinois,4.9000001
61773,Illinois,4.1999998
61774,Illinois,8.6000004
61775,Illinois,3.4000001
61776,Illinois,12.4
61777,Illinois,9.1000004
61778,Illinois,8.6999998
61810,Illinois,6.8000002
61811,Illinois,9.6000004
61812,Illinois,5.4000001
61813,Illinois,11.7
61814,Illinois,20.700001
61816,Illinois,6.8000002
61818,Illinois,15.6
61830,Illinois,4.8000002
61831,Illinois,5.1999998
61839,Illinois,6.8000002
61840,Illinois,8.1999998
61841,Illinois,9.3000002
61842,Illinois,11.6
61843,Illinois,24
61844,Illinois,6.5
61845,Illinois,4.6999998
61847,Illinois,15.6
61849,Illinois,12.4
61850,Illinois,7.5
61851,Illinois,4.9000001
61852,Illinois,5.0999999
61854,Illinois,10.4
61855,Illinois,3.5999999
61859,Illinois,16
61862,Illinois,4.9000001
61863,Illinois,9.6999998
61865,Illinois,7
61870,Illinois,12.4
61872,Illinois,8.8999996
61875,Illinois,9.1999998
61876,Illinois,7.0999999
61877,Illinois,22.299999
61878,Illinois,19.9
61882,Illinois,7.3000002
61884,Illinois,18.799999
61910,Illinois,16.6
61912,Illinois,10.2
61913,Illinois,15.6
61914,Illinois,12.5
61917,Illinois,3.5999999
61919,Illinois,14.3
61924,Illinois,6.5
61925,Illinois,8.3999996
61928,Illinois,8.1000004
61929,Illinois,7.3000002
61930,Illinois,6.4000001
61931,Illinois,15.2
61932,Illinois,8.1999998
61933,Illinois,7.4000001
61937,Illinois,8.3000002
61940,Illinois,3.5
61941,Illinois,16.1
61942,Illinois,6.5999999
61943,Illinois,8.1000004
61944,Illinois,18.799999
61949,Illinois,24.299999
61951,Illinois,23
61953,Illinois,19.9
61957,Illinois,8.8000002
62001,Illinois,13.2
62006,Illinois,8.5
62011,Illinois,3.8
62013,Illinois,8.6000004
62015,Illinois,5.5999999
62016,Illinois,11.1
62017,Illinois,14.4
62019,Illinois,7
62021,Illinois,18
62022,Illinois,23.4
62027,Illinois,3.2
62031,Illinois,6.5
62032,Illinois,6.0999999
62036,Illinois,9.5
62037,Illinois,13.2
62044,Illinois,7.4000001
62045,Illinois,6.5999999
62047,Illinois,16.700001
62050,Illinois,3.3
62051,Illinois,9.6000004
62053,Illinois,5.5
62054,Illinois,8.6000004
62063,Illinois,9.6999998
62065,Illinois,3.5
62070,Illinois,8.3999996
62074,Illinois,10.1
62075,Illinois,12.1
62079,Illinois,10.4
62080,Illinois,8
62081,Illinois,4.6999998
62082,Illinois,11.1
62083,Illinois,5.8000002
62086,Illinois,10.5
62091,Illinois,4.0999999
62092,Illinois,18.5
62094,Illinois,13.9
62098,Illinois,10.8
62214,Illinois,7.4000001
62217,Illinois,11.3
62218,Illinois,12.4
62231,Illinois,15.4
62237,Illinois,10.7
62238,Illinois,6.3000002
62241,Illinois,11.2
62242,Illinois,10.7
62244,Illinois,8.8999996
62253,Illinois,8
62255,Illinois,15.3
62257,Illinois,16.799999
62261,Illinois,2
62262,Illinois,10.4
62263,Illinois,14.3
62264,Illinois,19.700001
62268,Illinois,5.5
62271,Illinois,13.8
62272,Illinois,17.1
62274,Illinois,23.299999
62275,Illinois,13.7
62277,Illinois,7.9000001
62280,Illinois,3.3
62281,Illinois,24.6
62284,Illinois,8.8000002
62286,Illinois,21.4
62295,Illinois,9.1000004
62297,Illinois,7.3000002
62311,Illinois,6.5
62312,Illinois,9.1000004
62313,Illinois,3.5
62314,Illinois,3.4000001
62316,Illinois,6.1999998
62319,Illinois,2.5
62320,Illinois,9.6999998
62321,Illinois,9.3999996
62323,Illinois,2.7
62324,Illinois,5.9000001
62325,Illinois,9.8999996
62326,Illinois,12.6
62330,Illinois,8.3999996
62338,Illinois,15.5
62339,Illinois,10.3
62340,Illinois,7.3000002
62343,Illinois,3.5999999
62344,Illinois,1.5
62345,Illinois,6.4000001
62346,Illinois,2
62347,Illinois,7.3000002
62349,Illinois,5.5
62351,Illinois,9.6999998
62353,Illinois,11.6
62354,Illinois,17.700001
62355,Illinois,3.9000001
62356,Illinois,3.8
62357,Illinois,4.6999998
62358,Illinois,6.6999998
62359,Illinois,16
62360,Illinois,17.9
62361,Illinois,3.5
62363,Illinois,15.5
62365,Illinois,8.8999996
62366,Illinois,7.5999999
62367,Illinois,4.5
62370,Illinois,3.2
62373,Illinois,3.2
62374,Illinois,5
62375,Illinois,3.2
62376,Illinois,6.0999999
62378,Illinois,5.1999998
62379,Illinois,8.3000002
62380,Illinois,3.5999999
62410,Illinois,10.1
62411,Illinois,19.9
62413,Illinois,5.1999998
62414,Illinois,9.8999996
62418,Illinois,8.8999996
62419,Illinois,6.9000001
62420,Illinois,14.9
62421,Illinois,5.6999998
62422,Illinois,11.2
62423,Illinois,12.1
62424,Illinois,9.3999996
62425,Illinois,6
62426,Illinois,8.8000002
62427,Illinois,7.4000001
62428,Illinois,12.5
62431,Illinois,8.6000004
62432,Illinois,5.5
62433,Illinois,12
62434,Illinois,4.8000002
62436,Illinois,9.6999998
62438,Illinois,6.3000002
62439,Illinois,20.6
62440,Illinois,13.2
62441,Illinois,16.5
62442,Illinois,6.5999999
62443,Illinois,8.5
62444,Illinois,5.0999999
62445,Illinois,7.4000001
62446,Illinois,2.7
62447,Illinois,22
62448,Illinois,11
62449,Illinois,10
62451,Illinois,13.4
62452,Illinois,7.6999998
62458,Illinois,15.1
62460,Illinois,10.3
62461,Illinois,8.1999998
62462,Illinois,11
62463,Illinois,10.7
62465,Illinois,8.8999996
62466,Illinois,13.2
62467,Illinois,24.5
62468,Illinois,14
62469,Illinois,6.9000001
62473,Illinois,24.799999
62474,Illinois,9
62475,Illinois,4.9000001
62476,Illinois,8.8999996
62477,Illinois,5.8000002
62478,Illinois,5.1999998
62479,Illinois,6
62480,Illinois,5.3000002
62481,Illinois,4.0999999
62501,Illinois,13
62510,Illinois,8.3999996
62512,Illinois,4.0999999
62513,Illinois,9.8000002
62515,Illinois,5.8000002
62518,Illinois,6.9000001
62519,Illinois,24.1
62530,Illinois,20.9
62531,Illinois,11.5
62532,Illinois,19.4
62533,Illinois,7.8000002
62534,Illinois,7.4000001
62538,Illinois,4.3000002
62539,Illinois,11.3
62543,Illinois,10.1
62544,Illinois,10
62545,Illinois,17.299999
62546,Illinois,5.5
62547,Illinois,7.4000001
62548,Illinois,9.8000002
62550,Illinois,12.5
62551,Illinois,12
62553,Illinois,4.6999998
62555,Illinois,5.9000001
62556,Illinois,7.5999999
62557,Illinois,23.6
62558,Illinois,15
62560,Illinois,9.1999998
62565,Illinois,23.9
62567,Illinois,11.6
62571,Illinois,8.6999998
62572,Illinois,6.1999998
62573,Illinois,13.2
62601,Illinois,3.7
62611,Illinois,5.5999999
62612,Illinois,8.1999998
62613,Illinois,22.9
62617,Illinois,5.0999999
62621,Illinois,8.6000004
62622,Illinois,10.1
62624,Illinois,6
62625,Illinois,14.6
62626,Illinois,18.799999
62627,Illinois,4.3000002
62628,Illinois,9.1999998
62630,Illinois,5
62631,Illinois,7.3000002
62633,Illinois,3.5999999
62634,Illinois,5.5999999
62635,Illinois,7.3000002
62638,Illinois,7.5999999
62639,Illinois,3.5999999
62640,Illinois,19
62642,Illinois,7.4000001
62643,Illinois,5.9000001
62644,Illinois,20.1
62649,Illinois,5
62655,Illinois,3.9000001
62661,Illinois,11.5
62664,Illinois,10.8
62665,Illinois,14.5
62666,Illinois,7.9000001
62667,Illinois,4.9000001
62668,Illinois,9.1000004
62670,Illinois,13.7
62671,Illinois,4.5999999
62673,Illinois,6.5
62674,Illinois,7.5
62675,Illinois,21.799999
62677,Illinois,10.8
62681,Illinois,12.5
62682,Illinois,8.3999996
62685,Illinois,9.6000004
62688,Illinois,6.3000002
62691,Illinois,8.6999998
62692,Illinois,9.1999998
62693,Illinois,16
62694,Illinois,7.9000001
62803,Illinois,6.8000002
62806,Illinois,12.9
62807,Illinois,8.3999996
62808,Illinois,7.4000001
62809,Illinois,4.6999998
62810,Illinois,6.9000001
62814,Illinois,11.6
62815,Illinois,7.6999998
62816,Illinois,14.6
62817,Illinois,3.0999999
62818,Illinois,4.9000001
62820,Illinois,2.9000001
62821,Illinois,16.799999
62823,Illinois,8.1000004
62824,Illinois,6.4000001
62827,Illinois,7.4000001
62828,Illinois,6.6999998
62829,Illinois,16.200001
62830,Illinois,18.9
62831,Illinois,5.5
62833,Illinois,3.2
62835,Illinois,6.0999999
62836,Illinois,8.1000004
62837,Illinois,21
62838,Illinois,6.8000002
62842,Illinois,7.3000002
62843,Illinois,6.4000001
62844,Illinois,18.200001
62849,Illinois,7.5
62850,Illinois,5.1999998
62851,Illinois,4.5
62853,Illinois,14.9
62854,Illinois,7.5
62858,Illinois,7.5
62859,Illinois,10.7
62860,Illinois,6.0999999
62862,Illinois,5.1999998
62865,Illinois,14.3
62867,Illinois,6
62868,Illinois,7.1999998
62869,Illinois,11.5
62870,Illinois,20.6
62871,Illinois,5.1999998
62872,Illinois,19.200001
62875,Illinois,6.5999999
62877,Illinois,6.0999999
62878,Illinois,4.5
62880,Illinois,6.6999998
62883,Illinois,5.5999999
62885,Illinois,6.5999999
62886,Illinois,5.6999998
62887,Illinois,5
62888,Illinois,10.7
62889,Illinois,10.8
62890,Illinois,10.6
62892,Illinois,5.5
62893,Illinois,20.299999
62894,Illinois,8.6000004
62895,Illinois,7.5999999
62897,Illinois,12.3
62898,Illinois,15
62899,Illinois,6.0999999
62905,Illinois,7.5999999
62907,Illinois,9.1000004
62908,Illinois,3.5999999
62910,Illinois,10.7
62912,Illinois,8.5
62916,Illinois,11.3
62919,Illinois,7.9000001
62920,Illinois,19.200001
62922,Illinois,18.6
62923,Illinois,6.5999999
62926,Illinois,10.9
62928,Illinois,6.6999998
62931,Illinois,5.9000001
62932,Illinois,16
62934,Illinois,4.6999998
62935,Illinois,13.5
62938,Illinois,7
62940,Illinois,6.6999998
62941,Illinois,9.1999998
62942,Illinois,8.3999996
62943,Illinois,7.1999998
62947,Illinois,3
62950,Illinois,2.5
62952,Illinois,13.3
62954,Illinois,4.0999999
62956,Illinois,12.9
62957,Illinois,9
62958,Illinois,19.1
62962,Illinois,.80000001
62964,Illinois,21.4
62967,Illinois,19.4
62969,Illinois,14.2
62970,Illinois,8.8999996
62972,Illinois,7
62974,Illinois,20.200001
62975,Illinois,4.6999998
62976,Illinois,6.9000001
62977,Illinois,13.7
62979,Illinois,6.1999998
62984,Illinois,9
62985,Illinois,4.9000001
62987,Illinois,5.5
62988,Illinois,13.1
62990,Illinois,10
62992,Illinois,11.5
62994,Illinois,7.8000002
62995,Illinois,18.799999
62996,Illinois,8.1000004
62998,Illinois,3.5
